,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
195,2022-07-10 18:56:12+00:00,https://twitter.com/thatswilliams_/status/1546206672934375426,thatswilliams_,Twitter for iPhone,,"Hey guys,finally I have created my very first dashboard ..please grade me ,I hope it’s not a beautiful nonsense even though am open to learning more.
Thanks to @MicrosoftLearn  and @TheOyinbooke 
#30daysoflearning https://t.co/h3huBshGm0",0,0,0,0
196,2022-07-10 18:53:15+00:00,https://twitter.com/ItsRuthjebet/status/1546205928172752896,ItsRuthjebet,Twitter for Android,"Eldoret, Kenya","Day 6 of 30 
Learnt on how to debug layout issues with flutter  inspector in Devtools
#flutter #flutterdev #30daysoflearning https://t.co/5IXCcK2H98",4,2,0,0
197,2022-07-10 18:13:15+00:00,https://twitter.com/abeeoulah/status/1546195861738332160,abeeoulah,Twitter Web App,Nigeria,"Hi Datafam,
I made another dashboard to practice what I learned from day1 of 30 days of learning. Your feedbacks are very important
@TheOyinbooke @GiftOjeabulu_ @saltypip @ChimeXdata 

#DataAnalytics #data #BlackTechTwitter #30daysoflearning 

https://t.co/ame0mRvTek",9,4,0,0
198,2022-07-10 17:30:13+00:00,https://twitter.com/ZaynabKareem2/status/1546185033836367874,ZaynabKareem2,Twitter for Android,,"Yesterday I completed two modules from the Microsoft cloud skill challenge. Then topped it with the  recorded session on ""a day in the life of a data analyst""😌  with @Yinkaoke and @TheOyinbooke 
#30daysoflearning #NG30DaysOfLearning",6,0,0,1
199,2022-07-10 12:39:29+00:00,https://twitter.com/jyoti_manglani_/status/1546111869445738496,jyoti_manglani_,Twitter Web App,,"Day 10 of #javascript30 
Today, I created this mini-project : Hold shift to check multiple checkboxes.
#30daysofcode #30daysoflearning  #javascript https://t.co/zFXX2L7aBw",5,4,0,0
200,2022-07-10 11:37:57+00:00,https://twitter.com/jyoti_manglani_/status/1546096383236526080,jyoti_manglani_,Twitter for Android,,"Day 9 of #javascript30 
Today, i practised some Dev Tools Tricks.
#javascript #30daysoflearning #30daysofcode",2,2,0,0
201,2022-07-10 11:22:47+00:00,https://twitter.com/Just_rhymey/status/1546092567816814593,Just_rhymey,Twitter for iPhone,"Lagos, Nigeria","I believe it’s better late than never to hop on this insightful challenge #ng30daysoflearning 
Today i begin by creating a GitHub account and setting up my profile. Link to my profile below 

https://t.co/EmZtQEPwOC",1,0,0,0
202,2022-07-09 20:30:38+00:00,https://twitter.com/Richie4love/status/1545868049651228674,Richie4love,Twitter for Android,,#30daysoflearning The link:  https://t.co/wIgQxyuNHV,1,0,0,0
203,2022-07-09 20:29:21+00:00,https://twitter.com/Richie4love/status/1545867727897755648,Richie4love,Twitter for Android,,"Today, I attended #30daysoflearning Optimizing your Linkedln profile, I started writing on medium",4,1,0,1
204,2022-07-09 19:41:12+00:00,https://twitter.com/Spryspyy/status/1545855607269466115,Spryspyy,Twitter for Android,,"I learnt about Appending and Merging queries...Also completed a lab exercise in the cloud skil challenge...

I also learnt the difference between Column Distribution,  Column Profile and Column Quality...

#cloudskillchallenge #30daysoflearning",1,0,0,0
205,2022-07-09 18:20:48+00:00,https://twitter.com/ItsRuthjebet/status/1545835377235267586,ItsRuthjebet,Twitter for Android,"Eldoret, Kenya","Day 5 of 30 
Learnt on the basic flutter layout concepts .
-Axis Size and alignment
-Flexible, expanded and Sized Box  widget 
- Spacer , Text, Icon and Image widget 
#30daysoflearning #flutter #flutterdev #WomenWhoCode",5,1,0,1
206,2022-07-09 17:48:52+00:00,https://twitter.com/jyoti_manglani_/status/1545827339346526209,jyoti_manglani_,Twitter Web App,,"Day 8 of #javascript30 
Today, I created this entertaining mini-project with HTML5 canvas today.
#30daysofcode #30daysoflearning #javascript https://t.co/oxy9P2isIX",9,2,0,0
207,2022-07-09 16:26:25+00:00,https://twitter.com/jyoti_manglani_/status/1545806589860253696,jyoti_manglani_,Twitter Web App,,"Day 7 of #javascript30 
Today, I practiced some array methods 
- some()
-every()
-find()
-findIndex()
-splice()

#30daysoflearning #javascript https://t.co/ykc7p9DVwe",2,1,0,0
208,2022-07-09 15:30:41+00:00,https://twitter.com/Richie4love/status/1545792562786623495,Richie4love,Twitter for Android,,"#30daysoflearning

We are live 🔥🔥
Join us and Boost your Career by Optimising Your LinkedIn right now

https://t.co/wIgQxyuNHV
@TheOyinbooke",1,0,0,0
209,2022-07-09 14:40:38+00:00,https://twitter.com/Richie4love/status/1545779967375675394,Richie4love,Twitter for Android,,"#30daysoflearning 

*Boost Your Career with LinkedIn 🚀🚀🚀*

You don't have to leave school before you can get a paying Job. You don't need to graduate before you set up your LinkedIn profile.

With a nice and Active LinkedIn Profile, you can have a strong social",36,5,0,1
210,2022-07-09 14:02:26+00:00,https://twitter.com/AdetayoMatthew/status/1545770355389784065,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","Please check out my Capstone project on #ng30daysoflearning 

https://t.co/x0tZ1rWQ37 https://t.co/U0N1t7LzPA",5,1,0,1
211,2022-07-09 13:31:01+00:00,https://twitter.com/Legend_Lexxi/status/1545762449059729408,Legend_Lexxi,Twitter Web App,Ogun State,"Capstone Project Submission.
Airplane Crash Data.

Open to corrections. 

I'd to submit before deadline; updates coming. 
@TheOyinbooke @AhmedOyelowo @DavidAbu_ 

#Microsoft 
#30daysoflearning 
#ng30daysoflearning 
#Power_Bi
#shunlexxi_baby_steps_in_DA https://t.co/p9XpcdQAvM",8,0,0,1
212,2022-07-09 10:46:21+00:00,https://twitter.com/ItsRuthjebet/status/1545721010447699969,ItsRuthjebet,Twitter for Android,"Eldoret, Kenya","Day 4/5 of 30
Learnt more about the inheritedWidget 
We'll  do day 5 in the evening  🤭
#30daysoflearning #flutterdev #flutter 
#WomenWhoCode https://t.co/xP7PAXRJPh",7,1,0,0
213,2022-07-09 09:59:14+00:00,https://twitter.com/therealFadaca/status/1545709150486888449,therealFadaca,Twitter for Android,"Ibadan, Nigeria","Hello Data Community!

I did my capstone project for #NG30DaysofLearning where I analyzed the Airplane crashes and fatalities data.

@TheOyinbooke
 @japhletnwamu
@jessica_xls
@DavidAbu_
@PauloDaguvnor
@MicrosoftEDU
#DataAnalytics #PowerBI  #30DaysofLearning https://t.co/WpnDzhGaoR",38,9,0,2
214,2022-07-09 03:45:43+00:00,https://twitter.com/SaobanL/status/1545615155110854657,SaobanL,Twitter Web App,,"Plane Crash Analysis from the year 1908 - 2009 🫠
@TheOyinbooke @jessica_xls @addy_xls @DavidAbu_ 
#30daysoflearning 
#ng30daysoflearning https://t.co/Jn874AP9Ml",5,0,0,1
215,2022-07-09 03:38:44+00:00,https://twitter.com/thetipseason/status/1545613397722427392,thetipseason,Twitter Web App,,"2/ What is a complete binary tree? 

In a complete binary tree every level, except possibly the last, is completely filled, and all nodes in the last level are as far left as possible. It can have between 1 and 2h nodes inclusive at the last level h.

#30daysoflearning #Coding",0,0,0,1
216,2022-07-09 03:14:39+00:00,https://twitter.com/AdetayoMatthew/status/1545607336689111042,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","#ng30daysoflearning 
Hey guys i would be documenting my capstone project on airplane fatalities and crashes from 1908-2009.PLs review my data story telling https://t.co/QJm7c8vwjG",10,1,1,2
217,2022-07-09 02:40:00+00:00,https://twitter.com/_globalsmile/status/1545598616332558336,_globalsmile,Twitter Web App,,"5. Using Lookup with Row Level Security.
#PowerBI #DataAnalytics #Microsoft #30daysoflearning",0,0,0,0
218,2022-07-09 02:39:57+00:00,https://twitter.com/_globalsmile/status/1545598604198412288,_globalsmile,Twitter Web App,,"Day 19 of #NG30DaysOfLearning

I learnt:

1. Row Level Security in Power BI Desktop
- Row-level security(RLS) with Power BI can be used to restrict data access for given users. Filters restrict 
data access at row level, and you can define filters within roles.
 @TheOyinbooke",0,0,0,1
219,2022-07-09 00:30:13+00:00,https://twitter.com/_globalsmile/status/1545565956071645186,_globalsmile,Twitter Web App,,"2. You only need Data refresh if you are using the Import Storage Mode

3. How to install and configure the on-premises data gateway.

#30daysoflearning #microsoft #powerbi #dataanalytics #dataanalysis",0,0,0,0
220,2022-07-09 00:30:12+00:00,https://twitter.com/_globalsmile/status/1545565950279405570,_globalsmile,Twitter Web App,,"Day 18 of #ng30daysoflearning 
I learnt:
1. Data refresh in Power BI service:
A Power BI dataset can operate in one of the following modes to access data from a variety of data sources:

- Import mode

- DirectQuery mode

- LiveConnect mode

- Push mode
@CinnamonXi  @TheOyinbooke",0,0,0,1
221,2022-07-08 21:52:37+00:00,https://twitter.com/Spryspyy/status/1545526292220903424,Spryspyy,Twitter for Android,,"I learnt how to get data from different sources using Power BI...
They include;

✓Power Bi Sample file
✓Excel File
✓Folder on PC
✓Web
✓Sharepoint Document 
✓Microsoft SQL Server Database

#30daysoflearning",0,0,0,0
222,2022-07-08 21:49:16+00:00,https://twitter.com/Spryspyy/status/1545525451682103304,Spryspyy,Twitter for Android,,"Analysis is a continuous Process...

#30daysoflearning",0,0,0,0
223,2022-07-08 20:24:53+00:00,https://twitter.com/Moyin2_/status/1545504216579538947,Moyin2_,Twitter for Android,"Lagos, Nigeria","Day 9 of #100DaysOfCode 
Still learning
Now,I can differentiate between block and inline elements without getting confused.
Checked many reference site to understand better.
#30daysoflearning 
#100daysofcodechallenge #Web3",9,7,0,2
224,2022-07-08 14:36:17+00:00,https://twitter.com/GAbdulwajeed/status/1545416484457005065,GAbdulwajeed,Twitter for Android,"Lagos, Nigeria","Finished my project  #30daysoflearning track on data analytics
Worked on an Airplane Crashes and Fatalities since 1908.
Whereby an automated dashboard was created to answer some insightful questions about the dataset.
Thanks @TheOyinbooke @japhletnwamu

https://t.co/Geo4dIXZlv https://t.co/N1FYom7WKk",7,1,0,1
225,2022-07-08 13:52:31+00:00,https://twitter.com/_ADaniel02/status/1545405473905692674,_ADaniel02,Twitter for Android,"Osun, Nigeria",I completed this dashboard yesterday. Open to correction. Thank you #30DaysOfLearning @TheOyinbooke https://t.co/o2MvHozySp,3,1,0,1
226,2022-07-08 11:39:28+00:00,https://twitter.com/abeeoulah/status/1545371990445400065,abeeoulah,Twitter Web App,Nigeria,"Hi Datafam!
I started my own 30dayslearning a few days ago. Kindly check it out via the below link and your feedback is very important!
@TheOyinbooke @GiftOjeabulu_ @saltypip 

#30daysoflearning #data #dataanalytics

https://t.co/Nxcs8SAa3E",17,2,0,1
227,2022-07-08 09:02:14+00:00,https://twitter.com/_globalsmile/status/1545332418520965121,_globalsmile,Twitter Web App,,"Day 17 of #NG30DaysOfLearning
I created a logistics report for a company called
logic logistics.
I was able to identify the key metric and I created a
dashboard.
check below and leave a comment!. Thank you

@CinnamonXi @TheOyinbooke @AhmedOyelowo @PauloDaguvnor
 #30daysoflearning",5,1,0,1
228,2022-07-08 08:34:51+00:00,https://twitter.com/lee_stott/status/1545325527879372801,lee_stott,Twitter for Android,World Wide,@debunmiT @Zionbonzo @addy_xls @d_adetunji @AmandiNancy Love the way you have reviewed each day of your #30daysoflearning,1,0,0,1
229,2022-07-08 08:30:45+00:00,https://twitter.com/debunmiT/status/1545324497594638336,debunmiT,Twitter for Android,,There is a difference between dashboard and reports...most of what we tag as dashboards are actually reports.... #Ng30daysoflearning #PowerBi #DataAnalytics https://t.co/bgLkbXiWaN,13,0,0,2
230,2022-07-08 08:24:40+00:00,https://twitter.com/jyoti_manglani_/status/1545322964454821888,jyoti_manglani_,Twitter Web App,,"Day 6 of #javascript30 
Today, I made this mini-project Ajax type ahead
#30DaysOfCode #javascript #30daysoflearning https://t.co/46dKt2yaE1",6,2,0,1
231,2022-07-08 07:12:01+00:00,https://twitter.com/biniboy_leon/status/1545304683362803715,biniboy_leon,Twitter for Android,somewhere on planet earth.,"#NG30DaysOfLearning
The first task was to do an analysis on a spam detection data set gotten from kaggle.
Link: https://t.co/YTCEsr9dT4",1,0,0,0
232,2022-07-08 05:58:58+00:00,https://twitter.com/debunmiT/status/1545286298453393411,debunmiT,Twitter for Android,,"Day 15 &amp; 16: I learnt the act of Story telling with PowerBi @PauloDaguvnor.
Below is a report showing the twitter analysis of the #ng30daysoflearning
training @TheOyinbooke @saltypip @jessica_xls @Alexa_Ighodaro @ChimeXdata @DavidAbu_ @Rita_tyna @the_numerist @AhmedOyelowo https://t.co/o7obM53L9Q",19,4,0,8
233,2022-07-08 05:21:06+00:00,https://twitter.com/CoderOfPHCity/status/1545276769565040641,CoderOfPHCity,Twitter for Android,Port Harcourt ,"Day 4 of #30daysoflearning   Reactjs
Built an auto review and average rating counter on my Feedback project.

Learnt about React forms and Event Handlers
#30DaysOfCode",0,1,0,1
234,2022-07-08 05:01:45+00:00,https://twitter.com/AlaribeDaniel/status/1545271901077082115,AlaribeDaniel,Twitter for Android,,"Normalise cleaning empty cells; they can potentially give you a wrong result when you analyze data.
#NG30DaysOfLearning #30daysoflearning #DataAnalytics #data",0,0,0,0
235,2022-07-08 01:56:17+00:00,https://twitter.com/OlugbamiJoseph/status/1545225224605548545,OlugbamiJoseph,Twitter for Android,,"Airline Delay Storytelling project
#30DaysOfLearning
#DataAnalyticsTrack

I analyzed the dataset in Power BI and did the documentation in Github
https://t.co/rVRTS3D9f1
Corrections and advice needed @TheOyinbooke 
@PauloDaguvnor 

#30DaysOfLearning https://t.co/bBpMSqtV0Q",2,0,0,0
236,2022-07-08 00:40:01+00:00,https://twitter.com/_Som_analyst/status/1545206032007307266,_Som_analyst,Twitter for Android,,"Moving unto the #ng30daysoflearning  capstone project. 
#Datavisualization 
#DataFestAfrica 
#BlackTechTwitter",0,0,0,1
237,2022-07-08 00:35:09+00:00,https://twitter.com/_Som_analyst/status/1545204809518952448,_Som_analyst,Twitter for Android,,"My entry for the Maven data analytics challenge. Been reluctant to put this out here.
Thanks as you review the reports.
@Zionbonzo
@jessica_xls
@TheOyinbooke 
@addy_xls
#NG30DaysOfLearning
#mavenanalytics https://t.co/9cjx900RDC",3,0,0,1
238,2022-07-07 22:59:53+00:00,https://twitter.com/Adebayo17108247/status/1545180835695017984,Adebayo17108247,Twitter Web App,Lagos,"Day 7 #30daysoflearning #100DaysOfCode  

As i am learning, i'm building project, i decided to work on text animation today on my portfolio.
i now understand how animation text  work and different properties it has https://t.co/5hVZak9LrX",5,2,0,1
239,2022-07-07 21:32:57+00:00,https://twitter.com/debunmiT/status/1545158957433606146,debunmiT,Twitter for Android,,@SayoOpajimi @saltypip @DataFestAfrica Check @TheOyinbooke tweet there is an ongoing #ng30daysoflearning for data analytics track and 2 more other tracks you can participate in.,2,0,0,1
240,2022-07-07 18:32:37+00:00,https://twitter.com/i_amsuperfly/status/1545113574493884418,i_amsuperfly,Twitter for Android,Hidden Leaf,"Day12 of #30DaysOfReact. I successfully added input validations to the checkout form of my practice project. And on submitting the form, the form data is stored on a Firebase realtime database. 

Next: Diving into Redux

#100DaysOfCode #30daysoflearning",4,3,0,1
241,2022-07-07 18:10:17+00:00,https://twitter.com/ayokunle_victor/status/1545107952297775108,ayokunle_victor,Twitter for Android,,That moment u forgot to turn on auto-save on vscode and systems goes off 😭😭 #30daysoflearning @VSCodePRO @Shittu_Olumide_ @IsraelOluwafis2,1,0,0,2
242,2022-07-07 12:43:37+00:00,https://twitter.com/ItsRuthjebet/status/1545025747005358080,ItsRuthjebet,Twitter for Android,"Eldoret, Kenya","Day 3 of 30 
Learnt about null safety 
Well guys I can't say I really got it 😂 but we move
#30daysoflearning
#flutter #flutterdev @FlutterComm @KenyaFlutterDev 
#CodeNewbie
Let's  connect 😊",7,4,0,0
243,2022-07-07 10:43:58+00:00,https://twitter.com/Abdroqeeb_Ola/status/1544995635878920192,Abdroqeeb_Ola,Twitter Web App,"Oyo, Nigeria","Twitter Analysis of #NG30DaysOfLearning and #30daysoflearning 

https://t.co/CJxdRU2OQ7

Your comments will be highly appreciated @TheOyinbooke @AhmedOyelowo @TheMaryamO @addy_xls @jessica_xls @DavidAbu_ https://t.co/af8Fc5BSYk",4,1,0,0
244,2022-07-07 09:53:42+00:00,https://twitter.com/AlaribeDaniel/status/1544982984155086853,AlaribeDaniel,Twitter for Android,,"Every graph, dashboard should be easy to interpret.
#NG30DaysOfLearning  #30daysoflearning  #DataAnalytics #data #Datavisualization",0,0,0,0
245,2022-07-07 08:36:54+00:00,https://twitter.com/nibodhdaware/status/1544963656558858242,nibodhdaware,Twitter Web App,,"#Day9 of #100DaysOfCode today I started with a graphics programming tutorial on #tcod which I came across thanks to @TanTanDev 
#100daysofcodechallenge #100daysofcoding #30daysoflearning #programming #Coding #CodeNewbie #CodeNewbies https://t.co/qfA7l00iwZ",8,7,0,1
246,2022-07-07 03:14:10+00:00,https://twitter.com/Xionne_/status/1544882437250985984,Xionne_,Twitter Web App,lugar secreto del altísimo,"Project for Day 9 of #NG30DaysOfLearning was to make a simple dashboard from the dataset used in the Ms Lab. Here's my entry 
I'm open to comments and suggestions @TheOyinbooke @jessica_xls @Zionbonzo @japhletnwamu @DavidAbu_ @ChimeXdata https://t.co/eREueQn9YI",5,0,1,1
247,2022-07-06 22:10:43+00:00,https://twitter.com/Adebayo17108247/status/1544806074586464257,Adebayo17108247,Twitter for Android,Lagos,"Day 6 #30daysoflearning  #100DaysOfCode 

Still on Asynchronous programming. In which I'm now confident in writing async-await codes, concept of callbacks , event loops and along side documented my learnings https://t.co/8AubpzXSbs",9,6,0,1
248,2022-07-06 22:06:15+00:00,https://twitter.com/PJEnterprises3/status/1544804948004708353,PJEnterprises3,Twitter for Android,,"https://t.co/kUyNt64A8W
A dashboard I worked on using Excel in
#30daysoflearning I am open to correction",5,0,0,1
249,2022-07-06 21:54:18+00:00,https://twitter.com/CoderOfPHCity/status/1544801939246010368,CoderOfPHCity,Twitter Web App,Port Harcourt ,"Day 3 of #30daysoflearning Reactjs.

Built the Rating and Review components of a feedback App I'm working on. 

I got to use the uuid npm package to assign ID to each Feedback

#ReactJS https://t.co/PrlD7bJNDQ",6,1,0,0
250,2022-07-06 19:48:45+00:00,https://twitter.com/Moyin2_/status/1544770347228069890,Moyin2_,Twitter for Android,"Lagos, Nigeria","Day 8 of #100DaysOfCode 
Decided to take a break today even though I learnt some new stuffs about Css🌚
So,it was worth it.
For those asking, below is a picture of the app I use to code on my mobile phone.
#100daysofcodechallenge #Acode
#30daysoflearning #webdevelopment https://t.co/q4HM3z3Gaz",4,3,0,1
251,2022-07-06 18:23:19+00:00,https://twitter.com/TheOyinbooke/status/1544748843962605568,TheOyinbooke,Twitter for Android,Nigeria,"Don't be in haste to share a screenshot of your Dashboard/Report.
Pay attention to detailed documentation. In the end, that is what will amplify your effort.
Checkout this documentation by @Obikoya11 to showcase his data modelling skill
https://t.co/thYEH7jDfU
#30DaysOfLearning",62,9,1,4
252,2022-07-06 18:06:45+00:00,https://twitter.com/Ray__dil/status/1544744674417672192,Ray__dil,Twitter Web App,,"30Daysoflearning  hashtag analysis. Don't know why my PowerBI works in slow-mo but still, it was an exciting hands-on practice. #30daysoflearning #ng30daysoflearning 
@TheOyinbooke https://t.co/y2zK7gO6GB",16,1,0,2
253,2022-07-06 16:43:13+00:00,https://twitter.com/Nigel_Amaya/status/1544723654587580416,Nigel_Amaya,Twitter for Android,KISUMU CITY,#allaboutthedata @jessica_xls @DataJayInTech @TheOyinbooke #30daysoflearning https://t.co/S2PKc6KCL0,1,0,0,0
254,2022-07-06 16:20:24+00:00,https://twitter.com/ruc_thakkar/status/1544717911104917504,ruc_thakkar,Twitter Web App,"Ahmadabad City, India","Day 18 of #30daysofcode

Continued #recursion section and revised below topics,
-&gt; Tree recursion
-&gt; Indirect recursion
-&gt; Nested recursion  

And solved two example problems,
-&gt; Sum of natural number
-&gt; Factorial

#30daysoflearning #DSA #100DaysOfCode #programming",7,7,1,2
255,2022-07-06 16:03:30+00:00,https://twitter.com/lordgift01/status/1544713658814676993,lordgift01,Twitter for Android,"Lokoja, Nigeria","#NG30daysoflearning,#30daysoflearning #PowerBI https://t.co/jVqqy8vgaZ",1,1,0,0
256,2022-07-06 15:44:14+00:00,https://twitter.com/RNagbinu/status/1544708810803187712,RNagbinu,Twitter for Android,,Did a twitter analysis of the hashtags #30daysoflearning and #NG30daysoflearning @TheOyinbooke @jessica_xls @AhmedOyelowo @DavidAbu_ @Yinkaoke @addy_xls open to corrections🙏🙏🙏 https://t.co/F5r6gNXPxX,26,1,0,5
257,2022-07-06 14:37:53+00:00,https://twitter.com/Ajani_oyesiji/status/1544692111773245441,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","#PowerBI 
#Datavisualization 
#sidehustle 
#30daysoflearning
#ivisualize",0,0,0,0
258,2022-07-06 14:07:10+00:00,https://twitter.com/Legend_Lexxi/status/1544684384145612801,Legend_Lexxi,Twitter Web App,Ogun State,"Up we go!☀☀☀☀

Revealing few insights from Superstore Dataset

#30daysoflearning 
#shunlexxi_baby_steps_in_DA
#PowerBI https://t.co/bHQD0JMzEz",2,1,0,1
259,2022-07-06 13:17:15+00:00,https://twitter.com/kausarat_g/status/1544671821282279425,kausarat_g,Twitter for Android,"Ogun, Nigeria",Thanks @ecxunilag  . I really enjoyed the challenge.🥳🥳 #30daysoflearning https://t.co/FfUic2BxKp,6,4,0,0
260,2022-07-06 10:42:43+00:00,https://twitter.com/NgoziEdithA/status/1544632932366704640,NgoziEdithA,Twitter for Android,,Following up #NG30DaysOfLearning . I love what I learnt today about Microsoft 365 apps.,1,0,0,0
261,2022-07-06 09:57:47+00:00,https://twitter.com/Olaoluwa__Mercy/status/1544621624263073792,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"#30daysoflearning
@TheOyinbooke
I created a date table using the CALENDARAUTO() function. Then I sorted the Month column chronologically. 
By creating Monthkey column. Then sorting the Month column by the Monthkey column

I created 2 table visuals. https://t.co/wDvBVgSke3",1,0,0,1
262,2022-07-06 09:03:37+00:00,https://twitter.com/_globalsmile/status/1544607994041847811,_globalsmile,Twitter Web App,,"Day 16 of #NG30DaysOfLearning 

I created a dashboard for the twitter analysis of #NG30DaysOfLearning and #30daysoflearning 

Check it out and leave a reply thanks!
@TheOyinbooke 
@CinnamonXi 
@PauloDaguvnor 

#dataanalysis #dataanalytics #microsoft https://t.co/PeR5CasSQd",56,7,0,2
263,2022-07-06 07:55:45+00:00,https://twitter.com/ogalat04/status/1544590915167191040,ogalat04,Twitter for iPhone,Dataverse,@bright_solex @TheOyinbooke The #NG30DaysOfLearning is where you can start from 🌚,0,0,0,0
264,2022-07-06 06:46:54+00:00,https://twitter.com/CoderOfPHCity/status/1544573584827453441,CoderOfPHCity,Twitter Web App,Port Harcourt ,"Day 2 of #30daysoflearning  

I learnt about styled components, manipulated some styles conditionals using both styled components and classname components
Made use of the Reduce function to manipulate reviews and rating on my project.

#ReactJS 
#100DaysOfCode",5,4,0,1
265,2022-07-06 06:30:15+00:00,https://twitter.com/nibodhdaware/status/1544569396089147392,nibodhdaware,Twitter Web App,,"#Day8 of #100DaysOfCode today I learned
1. the match control flow in #rustlang
2. how to use enum variants in match
3. what are match arms
4. matching controls with Option&lt;T&gt;
#100daysofcodechallenge #100daysofcoding #30daysoflearning #30daysofcode #programmer #programming #Coding https://t.co/bb1UjaVAB9",12,9,0,1
266,2022-07-06 02:29:45+00:00,https://twitter.com/unstoppable_tp/status/1544508870793592832,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","#NG30DaysOfLearning Day 2⚡️
Learnt🚀🚀🚀;
⚡️ How to search for datasets from different website repositories to work with, in likes of Kaggle, UCI, OpenML...
⚡️ How to scrape datasets from #github to work with on #Excel.
Aweesome😍
#NG30DaysOfLearning 
#30DaysofLearning 
🚀🚀🚀 https://t.co/raP2zpQI5z",0,0,0,1
267,2022-07-06 02:24:49+00:00,https://twitter.com/Fabulousnani01/status/1544507630575575040,Fabulousnani01,Twitter for Android,,"We've been learning all through in the #30DaysofLearning it's time to do. Because  doers are more trusted.

Build your capstone project with any of these Airline data enlisted in this url Below
https://t.co/r2k2Y05eeO https://t.co/C1tytj3Env",0,0,0,0
268,2022-07-06 01:57:04+00:00,https://twitter.com/unstoppable_tp/status/1544500649446047749,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","🚀 Business values to focus on as a #DataAnalyst;
📌 How to increase revenue with your analysis, or
📌 Insights to power cost reduction, or
📌 How to optimize processes with your analysis.
#NG30DaysOfLearning 
#30DaysofLearning 
@TheOyinbooke 
🚀🚀🚀",0,0,0,1
269,2022-07-06 01:50:01+00:00,https://twitter.com/unstoppable_tp/status/1544498875150516224,unstoppable_tp,Twitter Web App,"Ekiti, Nigeria","#NG30DaysOfLearning Day 1.
🚀#DataAnalytics is  not about the tools, rather it's about business value.
🚀Things learnt;
📌 #Excel VLookup
📌 #Excel pivot charts &amp; pivot tables.
📌 Analyzing dataset automatically
📌 Processes to document my works on #github 🫣
Wow!
Awesome!
🚀🚀🚀 https://t.co/6DE2jCEWgV",2,0,0,1
270,2022-07-06 01:18:07+00:00,https://twitter.com/unstoppable_tp/status/1544490844367060994,unstoppable_tp,Twitter for Android,"Ekiti, Nigeria",#NG30DaysOfLearning  Day 1,0,0,0,0
271,2022-07-05 23:29:44+00:00,https://twitter.com/Favouremeka28/status/1544463570599034885,Favouremeka28,Twitter Web App,"Aba, Abia State. ","I'm up, trying to read up and catch up on the #NG30DaysOfLearning Challange https://t.co/N7zY9K3k2f",2,0,0,0
272,2022-07-05 22:55:08+00:00,https://twitter.com/Adebayo17108247/status/1544454862359912448,Adebayo17108247,Twitter Web App,Lagos,"Day 5 #30DaysofLearning  

Studied about Maps and various collections in dart and 
go deeper in understanding ASYNC Programming.",3,0,0,0
273,2022-07-05 22:33:03+00:00,https://twitter.com/Richie4love/status/1544449306052149250,Richie4love,Twitter for Android,,"Yesterday and Today,  I attended #30daysoflearning Power Platform Learning Track and also as a guest 😂😆💃🏾💃🏾💃🏾 showing solutions you can build with Power Platform. 

 Its not too late to join you can check out this link for the past sessions 💃🏾💃🏾💃🏾💃🏾
https://t.co/sHC062jnhF",0,0,0,1
274,2022-07-05 22:22:48+00:00,https://twitter.com/TheOyinbooke/status/1544446726655938560,TheOyinbooke,Twitter for Android,Nigeria,"The return on investment in learning is massive.
30Days of commitment to upskilling can serve you dividends for life!

Start here https://t.co/3CFH5OUArB
#30DaysOfLearning",39,9,0,2
275,2022-07-05 21:48:27+00:00,https://twitter.com/yemocute001/status/1544438079230210048,yemocute001,Twitter for Android,"Ibadan, Nigeria","Truly practice makes perfect but being consistent is essential 😁 Believe in yourself 👌Never say NEVER🤗
Here is a preview of my Twitter Analysis Dashboard 👇#30Daysoflearning #NG30Daysoflearning @TheOyinbooke @PauloDaguvnor @AhmedOyelowo and the rest of the team,Thanks so much https://t.co/bv7kIh1P9e",11,1,1,3
276,2022-07-05 21:17:01+00:00,https://twitter.com/BasunuL/status/1544430169510780934,BasunuL,Twitter for Android,"Ibadan, Nigeria","The second frame is a data I extracted about #30daysoflearning following @TheOyinbooke instructions.
The third frame is the analysis of a Logic company dealing with cars. https://t.co/DTQYwpmoZZ",1,1,0,1
277,2022-07-05 21:13:27+00:00,https://twitter.com/Spryspyy/status/1544429273750163457,Spryspyy,Twitter for Android,,"A Data Analyst shouldn't only master hard skills but also gain additional soft skills like;

✓Communication and presentation skill...

✓Domain knowledge...

✓Stakeholder Management...

✓Curiosity...

√Ownership Mindset...

✓Business Value...

#30daysoflearning",0,0,0,0
278,2022-07-05 21:01:48+00:00,https://twitter.com/Richie4love/status/1544426340958568450,Richie4love,Twitter for Android,,"#30daysoflearning 
Hey!! If you have been following #30daysoflearning Power Platform Learning Track. What are you building/working on right now? 

Please retweet 🙌🏾",1,1,0,0
